Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low,Trade Date
SIFCPO,54.11,193.00,193.00,193.00,193.00,193.00,"3,000.00",193.00,"579,000.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193.00,193.00,01_25_2023
SIFCPO,44.97,172.00,172.00,172.00,172.00,172.00,"3,933.00",172.00,"676,476.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193.00,172.00,05_21_2023
